audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000068,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000068.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000068.txt,772.16,788.73,16.57,Lòng Quảng Nam và giữa cảnh sắt thơ mộng Hùng vị ấy những người dân vẫn miệt mài với cuộc mưu sinh con người vẫn nương tựa vào dòng sông để sinh sống và bao đời nay Sông đã chở che cưu mang bao phận,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000069,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000069.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000069.txt,785.12,798.949,13.829,đời nay Sông đã chở che cưu mang bao phận [âm nhạc],vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000070,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000070.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000070.txt,788.54,807.509,18.969,phận [âm nhạc] người chị ơi thì mình đi đi làm gì đây chị Dạ th B đi bát cá ạ bát cá chị bát cá bằng cách nào thả lưới hay sao Dạ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000071,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000071.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000071.txt,805.199,819.35,14.151,chị bát cá bằng cách nào thả lưới hay sao Dạ đúng rồi Thả lưới với lại nhá Thả lưới từ hôm qua rồi ạ Có được nhiều cá không chị Dạ cũng được nhiều ạ Hôm nay thì được mấy bữa là cỡ 20 kg trở lên kết,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000072,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000072.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000072.txt,814.639,819.35,4.711,nay thì được mấy bữa là cỡ 20 kg trở lên kết,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000073,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000073.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000073.txt,814.639,833.91,19.271,nay thì được mấy bữa là cỡ 20 kg trở lên kết thúc cuộc hành trình đầu tiên chúng tôi tiếp tục cuộc hành trình thứ hai để về với ngọn nguồn vu gia đó là dòng Đắc mi tại huyện Phước Sơn là nơi phát nguyên của Dòng Sông Cái sông chảy từ hướng Nam,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000074,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000074.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000074.txt,830.079,841.389,11.31,nguyên của Dòng Sông Cái sông chảy từ hướng Nam lên Bắc qua các xã vùng cao huyện Phước Sơn Chúng tôi đến Phước Sơn đúng vào dịp,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000075,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000075.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000075.txt,837.559,851.47,13.911,Phước Sơn Chúng tôi đến Phước Sơn đúng vào dịp diễn ra nghệ hội văn hóa truyền thống bên nông tại Nghệ hội đã diễn ra nhiều hoạt động văn hóa đặc sắc như trình diễn tái hiện nghi thức truyền thống như lễ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000076,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000076.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000076.txt,848.759,861.31,12.551,diễn tái hiện nghi thức truyền thống như lễ hội cúng thần linh tái hiện các hoạt động Tết mùa ghi thứ hứa hôn trong truyền thống của đồng bào bên nông theo đường Hồ Chí Minh Chúng tôi đi,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000077,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000077.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000077.txt,857.84,871.87,14.03,bên nông theo đường Hồ Chí Minh Chúng tôi đi dọc vòng Sông Đắc mi bù này dòng sống Đắc mi càn nước lộ rõ các bỏm đá lởm chởm là người từng sống bên vòng Đắc bi anh,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000078,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000078.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000078.txt,869.16,882.509,13.349,chởm là người từng sống bên vòng Đắc bi anh hộ văn tất trưởng thô nước Lan xã Phước Xuân cho biết theo tên gọi của người địa phương thì đây là vòng sông nức Mỹ trước đây,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000079,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000079.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000079.txt,879.319,892.829,13.51,phương thì đây là vòng sông nức Mỹ trước đây không như bây giờ vòng sông nước chảy cuồn cuộn rất nhiều tôm cá có những loà cá đặc sản như cá chiên cá trình thịt rất thâm,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000080,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000080.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000080.txt,892.639,907.59,14.951,thâm ngon nhưng từ ngày người dân đức Lan Về Nơi ở mới dường đất cho công trình thủy điện thì sông cũng cạn nước và những loài cá quý đó cũng không còn,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000081,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000081.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000081.txt,901.24,910.399,9.159,những loài cá quý đó cũng không còn nữa chúng tôi rời Phước sân trong nhiều,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000082,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000082.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000082.txt,901.24,921.0,19.76,những loài cá quý đó cũng không còn nữa chúng tôi rời Phước sân trong nhiều ngỗ ngang suy nghĩ về một dòng sông nơi ngọn nguồn của vu gia nhưng may mắn thay điểm đến tiếp,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000083,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000083.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000083.txt,912.8,932.55,19.75,nơi ngọn nguồn của vu gia nhưng may mắn thay điểm đến tiếp theo của chúng tôi là một nơi mà hệ thống động và thực vật được bảo tồn gần như nguyên vẹn đó chính là V Quốc vn Quốc gia sông Thanh mang tên một dòng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000084,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000084.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000084.txt,930.16,945.069,14.909,Quốc vn Quốc gia sông Thanh mang tên một dòng sông Khởi Nguyên từ tỉnh contum và đi qua huyện Nam Giang tỉnh Quảng Nam vườn có tổng diện tích tự nhiên gần 77.000 ha gồm nhiều phân khu chức năng thuộc địa,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000085,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000085.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000085.txt,942.48,957.35,14.87,ha gồm nhiều phân khu chức năng thuộc địa phận 12 xã của huyện Nam Giang và Phước Sơn trong đó có 5822 ha nằm trong phạm vi bảo vệ nghiêm ngặt nguyên vẹn toàn bộ tài nguyên rừng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000086,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000086.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000086.txt,954.319,969.23,14.911,nghiêm ngặt nguyên vẹn toàn bộ tài nguyên rừng và đất rừng nơi đây có hệ sinh thái rừng vô cùng đa dạng với 830 loài thực vật bậc cao trong đó 23 loài đặc hữu của Việt Nam 49 loài,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000087,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000087.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000087.txt,965.04,982.269,17.229,trong đó 23 loài đặc hữu của Việt Nam 49 loài có tên trong sách đỏ Việt Nam như vọt trà vá têt mang Trường Sơn trong những địa điểm mà chúng tôi đi qua khi về với ngọn nguồn vu gia thì khu vực này có thể,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000088,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000088.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000088.txt,978.639,994.309,15.67,với ngọn nguồn vu gia thì khu vực này có thể xem là một điển hình về bảo vệ hệ sinh thái nơi đầu nguồn vì thế dòng nước nơi đây trong xanh cảnh quang thiên nhiên kỳ vĩ và sinh vật cảnh đa dàng phong phú,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000089,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000089.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000089.txt,990.559,1005.99,15.431,kỳ vĩ và sinh vật cảnh đa dàng phong phú với sự đa dạng sinh học sự kiến tạo độc đáo của thiên nhiên vườn quốc gia song Thanh có nhiều lợi thế phát triển loại hình du lịch sinh,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000090,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000090.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000090.txt,1002.48,1005.99,3.51,loại hình du lịch sinh,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000091,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000091.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000091.txt,1002.48,1019.069,16.589,loại hình du lịch sinh thái cách vườn quốc gia sông Thanh khoảng 5 km Sông Đắc mi và sông Thanh gặp nhau tạo thành sông cái tại ngã ba cầu bến dằng theo cuốn sự kiện lịch sử,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000092,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000092.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000092.txt,1015.119,1029.909,14.79,ba cầu bến dằng theo cuốn sự kiện lịch sử huyện giằng 1885 1975 của nhà xuất bản Đà Nẵng 1989 dằng xưa là vùng Ma Thiên nước độc,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000093,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000093.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000093.txt,1025.759,1039.549,13.79,Nẵng 1989 dằng xưa là vùng Ma Thiên nước độc heo hút hiểm trở mà nỗi ám ảnh truyền đời của cư dân bản địa là đói muối ăn thiếu rựa làm rẫy những gai nhỏ của,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000094,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000094.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000094.txt,1036.479,1053.35,16.871,ăn thiếu rựa làm rẫy những gai nhỏ của người kinh từ huyền đại lộc luồn theo Sông Cái đến bến giằng để bán hai Nhu yếu phẩm này thời chố Bỉ Bính giằng là một trong số những tòa độ chết do nằm ở vị trí,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000095,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000095.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000095.txt,1050.32,1063.789,13.469,trong số những tòa độ chết do nằm ở vị trí quan trọng về mặt quân sự bởi từ đây có thể tỏa đi các ngã như về phía nước bằng lao về xui qua cánh các huyện Phước Sơn,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000096,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000096.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000096.txt,1059.92,1079.47,19.55,bằng lao về xui qua cánh các huyện Phước Sơn trạm bi các lực lượng tiếp vận của ta có thể đi đường bộ nhưng cũng có thể đi đường thủy theo nhánh Sông Bung động ngồn vu gia cung cấp vũ khí cho mặt trận 44 Quảng đà Thượng Đức nông sơ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000097,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000097.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000097.txt,1074.64,1089.83,15.19,mặt trận 44 Quảng đà Thượng Đức nông sơ nắm rõ vị trí chứng lực này quân địch đã huy động máy bay B52 rải bom xuống khu vực này sau khi phát hiện ra đường Trường Sơn đã mở nhằm chia cch không cho,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000098,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000098.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000098.txt,1086.56,1101.95,15.39,đường Trường Sơn đã mở nhằm chia cch không cho quân và dân ta vận chuyển hàng hóa lương thực vũ khí phục vụ chế trường đ Mỹ bộ đội là cái Trung,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000099,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000099.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000099.txt,1095.56,1112.19,16.63,chế trường đ Mỹ bộ đội là cái Trung đ n cao này h t s bu kìa kia là th b tha B trước rồi tha pho 6 gi sáng đánh đến,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000100,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000100.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000100.txt,1107.08,1123.63,16.55,tha B trước rồi tha pho 6 gi sáng đánh đến 600 tối ba lần là địt độ qu sau khi đã làm xong sứ mền lịch sử của mình bến dằng giờ đây nằm yên ả,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
yt_RPWjwL-Vl1Y,RPWjwL-Vl1Y,yt_RPWjwL-Vl1Y__sent000101,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000101.wav,/data/processed/segments/auto_20260624_102551/yt_RPWjwL-Vl1Y/yt_RPWjwL-Vl1Y__sent000101.txt,1120.56,1135.909,15.349,sử của mình bến dằng giờ đây nằm yên ả Thanh Bình Để chứng kiến đổi thay trên vòng đất này từ ngã ba Bến dằn dòng số cái Tiếp tục một cuộc hành trình trên đất Nam Giang đi qua các bạn làng Cơ Tu,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=RPWjwL-Vl1Y,KÝ SỰ TRUYỀN HÌNH || NHỮNG DÒNG SÔNG XỨ QUẢNG || QRT - Tập 5: Khởi nguồn Vu Gia
